name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_2486,9,AABBBBBCCAAABBDCCCAAAAADDDDEEEFADDDDEEFFFGDDDHHFFFGGGGHHFFFGGGGHHHFFIIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,113,Beginner,True,True
puzzle_9196,9,ABBBCCCCCABBBCCCCCAABBCCDDDAABBECDDDFBBEEEDGDFFBEEEGGDFFHHHGGGGHHHHIIIGGHHHHIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,114,Beginner,True,True
puzzle_7367,9,AAAABBCCDAAABBCCDDEEACCCCDDEAAACFFDDEEAAFFFFDEEAFFGGGDHHFFFGGGGHHHHIIIIGHHIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,115,Beginner,True,True
puzzle_1816,9,AAABBCDDDAABBCCCCDAACCCDDDDAEECFFFFDAEECFFFGDAEEGGGGGDAEEEHHHDDIIIIIHDDDIIIIHHHDD,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,116,Beginner,True,True
puzzle_7003,9,AAAAAAAAABAACCCADABBEEDCDDDBBEEDDDDDBBEEFFFGGHBBEFIFGGHHHEFIIIGHHHFFIIIGHHHFFFIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,117,Beginner,True,True
puzzle_2993,9,AAAAABBBBACABBBBBBACADDDBEBCCCEEEEEEFFCCFEGGGFFFFFFGGGFFFFFFGGGHHHHIIGGGHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,118,Beginner,True,True
puzzle_9503,9,AAAAAAAAABACCAAAADBBCCEEEEDBBCCCCEDDBBFFDDDDDGGFFFHDIDGGFFHHHIIGGFFFHHIIGGFFHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,120,Beginner,True,True
puzzle_8810,9,ABBBBCCDDAAAEBCCDDAEAEBCBBDEEEEBBBBDEEEEBBBDDFGGGGBHHIFFHHHHHHIFFFFIIHIIFFIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x.x.x..........x.x.x.x..........x..x.,120,Beginner,True,True
puzzle_76,9,AAAABBBCCAAADBBBCCAAADDBBCCAAEDDFBCCEEEGDFBBBEGGGFFHBBEEGFFFHHBGGGFIIIHBGGFFIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x......x...x......x...x,121,Beginner,True,True
puzzle_395,9,AABBBBBCCAAABBBCCCAAABDDDCCAAEEDEFCCAAEEEEFFCGAHEEFFFFGHHHIIIFFGHIIIIIIFGHHHIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,122,Beginner,True,True
puzzle_2066,9,AABCDDDDDAABCCCDDDAABBBEEDDAFFBBEEDDAFFFBEGGGAFFFHEGGGFFFHHHGGGIIFHHHHGGIIIIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,123,Beginner,True,True
puzzle_6218,9,AAABCCCDDAABBCCCDDAABCCEDDDABBEEEDDDABEEEFGGDAHEFFFGGGAHHFFIGIGAAHFFIIIIAAFFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x..xx.x..........x..x.,125,Beginner,True,True
puzzle_4241,9,AAAABBBBBACAABDDDDCCADDDDEDCCCDDDFEEGGCCDDFFEGGCCDHHFFGGGCHHHFHGIICCHHHHIIIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x...x,126,Beginner,True,True
puzzle_6893,9,AABBCDDDDEAABCCDDFEEABCFFFFEAABBFFFFEEABBBFFFEBBBBGGGGBBBBBBHGGIBIIIHHGHIIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,127,Beginner,True,True
puzzle_1600,9,AAAABBBBBACCAAAABBCCDAAAAAEDDDDFFFEEDDDDFFFEEGDDHHFFFEGGGIHHFEEGGIIIIFFEGGGIIIIIE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,128,Beginner,True,True
puzzle_7881,9,AAAABBCCCAAABBCCCCAABBCCCDDABBEFFDDDBBEEFFFDDGGEEEEFHHGGIIIEEHHGGHIHEEHHGGHHHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,129,Beginner,True,True
puzzle_1586,9,ABBBBCDDDAAAABCDDDAAAABCDDDAAEACCCCFEEEFFFFFFEGEFHFFFFEGGHHIFFFEGGHIIIIFEGGIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,130,Beginner,True,True
puzzle_2288,9,AAAAABBBBCAAADBBBBCCCDDBBBBEECDDDFFFEECCCCFFFECCCGGFFFECCGGHFHHEECIIHHHHEEIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,131,Beginner,True,True
puzzle_7568,9,AAABBBBCCAABBBBBCCAABDBBBCCAADDDEBFFGDDDDEBFFGDDDDEHFFGDDIIEHFFGGIIEEHHHGGEEEEEHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,132,Beginner,True,True
puzzle_5935,9,AABBBCCDDAABBCCCDDABBBCCCDDAABBCEEEDFABBCEEEGFFHIIIGEGHFHIIIGEGHHHHHGGEGHHHHHHGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,133,Beginner,True,True
puzzle_9430,9,AAAABBBBCADAABBCCCDDABBCCECDDDBBFFEEDDDFFFFFEDDDFFGGFGHHHGGGGGGHHHIIIIGGIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...xx.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x.x..,134,Beginner,True,True
puzzle_4003,9,ABBCCDDDDABBCCDDDDABBCDDEEEAACCCEEEFAAGCCCCFFAGGGGCFFGAAAGGGGGGAGGGHGIIIAAHHHHHHI,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x..x...x..........x.x..x.x....,135,Beginner,True,True
puzzle_6320,9,AAABBBBBBAAACCCCBBADAAACEBBDDAAEEEBBDDDEEEFFFDDGGFFFFHDGGGHHFFHDDIIHHHHHDDIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,136,Beginner,True,True
puzzle_7510,9,ABBBBBBCCADDDBBECCADDDBEECCAFFBBECCCAFFBBBGGCFFFBBBGGCFFHHHBBGGHFHHHIIIGHHHIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,137,Beginner,True,True
puzzle_8276,9,AABBBCCCCAABBCCCDDABBBBCCDDBBBBBEDDFGGGBBEEFFGHHHEEFFFIHHHIEEFFIHHIIEEEFIIIIIEEEF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,138,Beginner,True,True
puzzle_8355,9,ABBBCCDDDABBBCCCDDABBCCCDDDABBCCCCEEFFFFGEEEEFFHFGGEEEFHHFFGGIIHHHFIIIIIHHHFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,139,Beginner,True,True
puzzle_1850,9,AAAABBBBBACADDDBBBACADDDDBBCCEEDFFBBCCEEEFFGGCCEEEFGGGCCCHEFFIICCHHEIFIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,140,Beginner,True,True
puzzle_3032,9,AAAAAABBBAACCADDBBAACCDDBBBCCCCDDEEECFCFGDDDECFFFGDEEECFGGGGEEEHFHHGHEIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x...x......x...x.x....x.....x....x.x...x.......x..x...x..,141,Beginner,True,True
puzzle_9253,9,AABBBCCCCAABBACCCCAAAAAACCCDDDAAEEEFDGGAGEEFFDDGGGFFFFDHGHIIIFFDHHHIIIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,142,Beginner,True,True
puzzle_3228,9,AABBBCCCCAADBBCCCCAADDDCCCCAADDDDEEEAAFGGGHEEFFFGHHHHEIFFFFHHEEIFFFIHHEEIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,143,Beginner,True,True
puzzle_3964,9,ABBBCCCCCAABBBCDDCAAABBDDDDAEEEBFFGDAEEEFFFGGAFFFFGGHGIFFFGGHHGIIFFGGHGGIIIIIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,144,Beginner,True,True
puzzle_8080,9,AAABCCCDDABBBCCDDDABBCCCDDEAFBBFGDEEAFFFFGHHEIFFFGGGHHIFFFGGGHHIIIIGGHHHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,145,Beginner,True,True
puzzle_6105,9,AAAAAAAAABBBBCCCCABBBBBDCCAEFFBDDDDDEFFFGGGDDEEEEEGGGDEHHEEIGGGEHHEIIIIGEHHIIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,146,Beginner,True,True
puzzle_4086,9,AAABBBCCCDAAAABBCCDDAAACCCCEDAECCCCCEEEEECFFFEEGGHHHFFEEGGHHFFFGGGGHIIIFGGHHHIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,147,Beginner,True,True
puzzle_1275,9,AAABBBBCCAAAACCCCCAAAAACCCDEEEECCFDDEEEGGCFFDGGGGGCCFFGHHCCCCFFHHHHICCIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x.x.x..........x.x.x.x..........x..x.,148,Beginner,True,True
puzzle_9470,9,AAABBBBBBCAABBDDEECBBBDDEEECBBBFEEEECCGGFFEEHCCCGFFFHHCCGGGGFHHCIIIGGFFFIIIIGGFFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,149,Beginner,True,True
puzzle_3472,9,AABBBBCCCAADBEBEECADDBEBECCADDDEEEECADDDDEEEEAFGGDHHHHAFGGIIIIIFFGGGIIIIFFGGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,250,Medium,True,True
puzzle_5694,9,AABBBBCCCAABBBCCCDAAAEBCCDDAAFEEECDDAAFEGEEDDFFFEGGEHDFIFGGGEHDFIIIIGGHHIIIGGGGGH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x..x.x....x......x....x.x....x......x,251,Medium,True,True
puzzle_438,9,AAAAABBBBAAAAABBCCAADDEBECCFADEEEECCFFDDDEECCFFDGHHCCCFFGGHHHHHFFGGGIIIHGGGGGIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x..........x.x...x......x...x.x....x.....x.,252,Medium,True,True
puzzle_1359,9,AABBBCCCDAABBBCCCDEAFFBBBDDEAFFFFBBDEFFFFFBDDEEFFGGDDDEEHHGGIIIEHHHHGIIIEHHHHGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,252,Medium,True,True
puzzle_588,9,AAABBBBBBAAAAABCBBAAADDDCBEDDDDFFCEEGDFFFCCEEGGGFFFCCHGGIIFFCCHGGIHHHHHHIIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,253,Medium,True,True
puzzle_6580,9,ABBBBBCCCADBDBBEECADDDEEECCAAAFFEECCAGAFFFEEHAGGFFIIHHAGGFFIIHHGGGFGIIHHGGGGGGIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x.,253,Medium,True,True
puzzle_8706,9,AAAABBCCCAABBBBCCCADBEBBBCCDDDEEEBBBDFFFEFBGBDDDFFFFGGDDHHHFFGGDDHHIIIIGDDHHIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.xx..x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,254,Medium,True,True
puzzle_7365,9,AAAAABBBBCCCABBBBBCCCDDEEEBCCCDEEEEEFCCDDGEEEFCGDGGEEEFFGGGGGEEFFFHHGIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,255,Medium,True,True
puzzle_4066,9,AABBBBBCCAABDBBBCCAADDDDCCCEAADDDFFCEEEEDFFGGEEEEEFFGGEEEFFFFFGEHHHHIIIGHHIIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,255,Medium,True,True
puzzle_1054,9,AAABBBCCCAAABDDDDCAABBDDDECAAAFDDEECGAGFFEEECGGGFEEEHHGGGFFEHHHGGGFIIIIHGGIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,256,Medium,True,True
puzzle_6414,9,AAABBBCCCABBBBBCCCADBBBBCCCDDBEEECFFDDEEGGGFFDDEEEEGFFHHHHEEGGFHHHIEIIIIHIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,257,Medium,True,True
puzzle_2654,9,AAABCCCCCAABBBCCCCDABBEEECCDABBFEEEEDBBBFFFFEDDGGHHFIIDDGGHHHIIDDGGGHHIIDDGGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,257,Medium,True,True
puzzle_7957,9,AAAABBBBBCCAABBDDDCAAAABDEECCCACBBEEFCCCCBGEEFCCCGGGGEFFGGGGEEEFFFHIIEEIHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,258,Medium,True,True
puzzle_9573,9,ABBBBBCCCABBBCCCCCAABDCCEFFAAADCCEFFGADDDEEFFGGDDEEEFFGHDHEEFFIGHHHEEEIIGGHHHEEII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x..xx.x..........x..x.,258,Medium,True,True
puzzle_7314,9,ABBBBBCDDABABECCDDAAAEECCDDAFAEEEEDDAFAEEEEGDAFFEHEEGGIIFFHHHGGIIFFFFHHGIIIIFFHGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x..........x.x..x.x....,259,Medium,True,True
puzzle_4547,9,AABCCCCCCABBCCDDDCABBBDDEECABBBDDDECFBBBGGEEEFFHBHGGEEFHHHHGGEIFFHHHGGIIHHHGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,260,Medium,True,True
puzzle_2140,9,AAABBBBCCDDAAABCCCEDDAABBCCEDDAABCCCEDFFFBBGGEEEFFFGGGEEHHHGGGGEHHHIIIIIEEHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,260,Medium,True,True
puzzle_2621,9,ABBBBCCCDAABBBBCCDAABBBEECDFABEEEDCDFAFGGDDDDFFFGGGDDDFFFGGGGGDHFHHIIIIDHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x..x.x....x......x....x.x....x......x,261,Medium,True,True
puzzle_3227,9,AAABBCCCCAAABCCBCCAAABBBBCCDAAEFFGGGDDEEFFGFGDDEEFFFFGDDHFFFIGGDDHHHFIIGDDHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x.....x....x.x..x.x..........x..x.,262,Medium,True,True
puzzle_2529,9,AAABBBBBBCAABBBBBBCADDDDDEECCDDDDDEECCFFFFDGECCCFHFGGGICHHHFFGGIIHHHHGGGIIIHHHHGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,262,Medium,True,True
puzzle_2281,9,AAABBBBBCAAADBBBBCAADDEEBBCFFFDEEECCGGFDDDEECGGFDDEEECGHFFFEEIIHHFFFHHIIHHHHHHHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,263,Medium,True,True
puzzle_5370,9,AAABBBCCCAAAABDDCCAEABBDDCCAEABDDCCCEEFBGDGCCEFFGGGGCHEFFIGGHHHEEEIIIHHHEEEEIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,263,Medium,True,True
puzzle_4010,9,AAAAABBBBCCCAADEBBFCDDDDEEEFCDDEDEEEFCCDEEEGGFFCCCEGGGHFFFFGGGIHHHHHGGIIHHHHGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x......x.....x....x.x..,264,Medium,True,True
puzzle_4386,9,AAAAAABBBAAAAABBBBACCCCBDBBCCCCDDDDBEEEEFDDDDEGGGFFFFDEGHGGFIIIEHHHIIIIIEHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,265,Medium,True,True
puzzle_952,9,AAABCCDDDAABBCCCCDAABBECCCDAABBEECCDAAFFEECDDGAFFEEHHIGGFFEEHHIGGGFEHHIIGGGGGGHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x..........x.x...x......x...x.x....x.....x.,265,Medium,True,True
puzzle_351,9,AABBCCCCCABBBCDDDCAAABDDDCCEAAADDFFFEEAGGDFFFEEAGGGHFHEGGGGGHFHEIIGGHHFHEIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x.x..x....,266,Medium,True,True
puzzle_5838,9,AAABBBBBBAAABBBBBCAAABDDDCCEEAFDDDCCEEFFDDDDCEEFFGDGDHEFFFGGGHHEEIIGGGHHEEIIIIGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x.....x....x.x..x.x..........x..x.,267,Medium,True,True
puzzle_920,9,AAABBBBBBAAAAABBBBCCCCCCCCBCCDDDEEEECCDDDFEEGHIIFFFEGGHIIIIFFGGHIIIFFFGGHHIIIIFGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,267,Medium,True,True
