name,N,board_1,board_2,board_3,board_4,board_5,board_6,solution,score,tier,is_solved
puzzle_932,8,AAABBBBCDABBBBBCDDDEBBCCFDEEEGCCFEEEEGGCFFFEGGGCFFFGGGHHFFFFHHHH,AAABBBBCDABBBBBCDAABBBCCDDEEECCCDEEEEFCCGGGEFFFCGGGGGFHHGGGHHHHH,AAABBBBBCABBBBBBCCCBBBDDCCEEEDDDCEEEEFDDGGGEFFFFGGGGFFHHGGGGFFHH,AAAABBBCDAABBBBCDDDBBBECDDEEBEECDEEEEEECDFFEFGGCFFFFFGHHFFFFHHHH,AAABBBBCDAABBBBCDDDEBBCCDEEEEFCCDEGEEFFCGGGEFFFFGGGGGGHHGGGGHHHH,AAABBBBCDABBBBBCDDDBBBCCDDEEBFCCDEEEFFFFDDGEFFFFDDGGGFHHDDGGHHHH,.x..........x...x..............x...x.........x....x...........x.,57,Beginner,True
puzzle_1173,8,AABBBBBBAAABBCDBAAABCCDDEFFCCCCDEFFFCCCDEEFFGCGGHEFFGGGGHHHHHHGG,AABBBBBCAAABBCCCAAABDCCCEAFFDDDCEFFFFDDCEEFFGHDHEFFGGHHHEEGGGGHH,AABBBBBCAAABBDCCAAABDDCCEFFDDDDCEFFDDDDCEEFFGHHHEEFGGHHHEGGGGGHH,AABBBBCCAAABBDCCAAEBDDCCEEEEDDDCEEEEDDDCFFEEGDHHFFEGGHHHFGGGGGHH,AABBBBBCAAABBDCCAAEBDDCCFEEEEDDCFEEEEDDCFFEEGDHCFFEFGGHCFFFFGGHC,AABBBBCCAAAABDCCAAAADDCCEAFFDDDCEFFFDGDCEEFFGGHHEEFGGHHHEGGGGGHH,...x.....x.............x.....x....x.....x.............x.....x...,57,Beginner,True
puzzle_4907,8,AAAAAABBCCAABBBBCCCADBDDECCDDDDDEEFGGDDDFFFGGGDHFFFFGGHHFFFFGHHH,ABBBBCCCAABBCCCCAAABCCDDEAACCCDDEEEFFDDDEEGFFFDHEGGGFFHHGGGGFHHH,AAAAABBBCCAABBBBCCCABBDDECCCDDDDEEEFFDDDEGGFFFDHGGGGFFHHGGGGFFFH,ABBBBCCCAAABCCCCAAAACCDDEAAADDDDEAAFFDDDEEGFFFFHEGGGFFHHEGGGFHHH,AABBBCCCAAABCCCCAAAACCDDEAAFFDDDEEFFFGGGEEFFFFGGEEHFFFGGFFFFFGGG,AAAAABBBCCAABBBBCCCABBDDECCFDDDDEEEFFDDDEGGFFFDDGGGGFFHHGGGGFHHH,...x.........x...x............x.x...........x.....x............x,58,Beginner,True
puzzle_69,8,AAABBBCCAABBBBCCDDDBBCCCDDDDECCCFDEEEECGFFEEEHGGFFEHHHGGFFHHHHHG,AAABBBCDABBBBBCDEBFBBCCDEFFFGGCDEEFGGGCDEEEGGGDDEEEGGHHDEEHHHHHD,AAABBCCCAABBBCCCAADBCCCCAADDECCCFADDEECGFFFEEEGGFHFHHHGGFHHHHHHG,AAABBCCCAABBBCCCDDBBCCCCDDDDEECCFDDEEEEGFFDEHHGGFFFHHHGGFFHHHHHG,AAAAABBBAACCBBBBADDCBBBBEDDDFBBBEEDFFFBBEEEFFFGBEEEHHFGGEEHHHHHG,AAABCCCCAABBBCCCAADBCCCCDDDDEECFGHDEEHHFGHHEEHFFGHHHHHFFGHHHHHHF,.x.........x..........x...x.........x...x..............x.....x..,59,Beginner,True
puzzle_14307,8,AABBBCCDAABBBBCDAABBBCCCAAEBCCCCAEEEFFCCGEEEFFFFGGGHHFFFGGGHHHHH,AAAAABBBAAAAAACBDDAAACCCDEEACCCCEEEEFFCCGGEEFFFFGGGGGFFFGGGHHFFF,AAAABCCCAAABBBCCAAABBDDDAAEBDDDDAEEEFFDDAGEEFFFFAGGHHFFFAGGHHHHH,AABBBCCCABBBBBCCAABBBDDDEEEBDDDDEEEEEFDDGGEEFFFFGGGHHFFFGGGGHHHH,AABBBCCCAABBBBCCAABBBDDDAEEEDDDDEEEEFFDDGGEEFFDFGGGGHFFFGGGHHHHH,ABBBBCCCABBBBBCCAADBBEEEADDDEEEEFFDDGGEEFFDDGGGGFFFHHGGGFFHHHHHH,.......x...x....x.............x...x..........x...x..........x...,59,Beginner,True
puzzle_797,8,AABBBBBBCAABBBBBCCDDBBEECCCDDEEECFFDEEEEFFFFGGEEFFFFGGGHFFFFGGHH,AAAABBBBCAABBBBBCCCDBBBBCCDDDEEECFFDDEEEFFFFGGEEFFFFFGGHFFFGGGHH,ABBBCCCCABBDCCCCAADDCCEEAADDDEEEAFFDEEEEFFFFGGEEFFFFGGGHFFFFGGHH,AAABBBBBCABBBBBBCCDDBBEECCDDDEEECFFDEEEEFFFFGGEGFFFFGGGGFFFFGGHH,AAAABBBBCAABBBBBCCDDBBEECCDDDDDECFFDDEEEFFFFGGEEGGGGGGGHGGGGGGHH,AAAAAAAABAACCCCCBBDDCCEEBDDDDDEEBFFDDEEEFFFFGGEEFFFFGGGHFFFFGGHH,.x..........x...x..........x..........x...x..........x.........x,60,Beginner,True
puzzle_2443,8,AAABBBBBACCBBBBBCCCDBBEECCCDEEEECCDDDEEFCDDDFFFFGGGHHFFFGGGGHHHF,AAAABBBBACCBBBBBCCCBBBDDCCEBBBDDCCEEEDDFGGGEHFFFGGGHHHFFGGGGHHHF,AAABBBBBACCBBBBBCCDDBBEECCCDEEEECCDDFEEGDDDDFFGGDDFFFFGGDDHHFFGG,AAAAAAAAABBCCCCCBBBBCCDDBBBEEDDFBBEEEEDFGGGEHHFFGGGHHHHFGGGGHHHF,AABCCCCCABBCCCCCABBBCCDDBBBEEDDDBBEEEEDFBEEEGGFFHHHGGGFFHHHHGFFF,AAAABBBBACCBBBBBCCCDBBEBCCDDDEEECDDDDEEFGGDDHFFFGGGHHHFFGGGGHHFF,x............x...x............x....x...........x....x.....x.....,61,Beginner,True
puzzle_4685,8,AABBBBCCAABBDCCCAABDDDCCAEEDDDFCEEEEDFFFEEGGHHFFGGGGGHFHGGGGHHHH,AABBBBBCAABBDBBCAEDDDDCCEEEDDDCCEEEEDCCCEEFFGGGGFFFFHHGGFFFHHHHH,AAABBBCCAABBBCCCADBBEEECDDDEEECCDDDDEFFCDDGGFFFFGGGGGHFFGGGGHHHH,ABBBBBBBAABBCBBBADDCCCEEDDDCCFFFDDDDCFFFDDGGFFFFGGGGHHFFGGGHHHHH,AAAAAABBCAAAAABBCDDAEEBBDDDDEEBBDDDEEEFBDDGGEFFFGGGGGHFFGGGGGHHH,AABBBBCCAAABBBCCAAADDDCCAAADDDDCEEEEDDFFEEGGFFFFGEGGHHFFGGGHHHHH,...x....x..............x....x....x............x...x..........x..,61,Beginner,True
puzzle_555,8,AAAABBBBAACCBBBDCCCCCBDDCCCEEBDDFEEEEGGDFFEEEEGGFFEEHGGGFFFHHHGG,ABBBCCCCAABBCCCCABBBBCDCABBEEDDDFFEEEGGDFFFEHGGGFFFFHHGGFFFHHHHG,AABBCCCCABBBCCCDBBBBCCDDBBBEEDDDFEEEEGGDFEEEGGGGFFFHHGGGFFFFHHGG,AABCCCCDBBBBCCCDBBBBBCDDBBBEEDDDFFEEEEGDFFEEEGGGFFFEEEGGFFFHHEEE,AAAABBBBAACCBBBBACCCCCBDACCEECDDFFCEEGGDFFCCCGGGFFFCHGGGFFFHHHGG,AABBCCCCABBBCCCCBBBBBCDDBBBEEDDDFFEEEEGDFFFEEGGDFFFHHHGGFFHHHHHH,x............x....x............x...x..........x..x..........x...,62,Beginner,True
puzzle_4435,8,AAABBBBBAAABBBBBCCCCBDEBCCCFDDEEGFFFDDDEGFFFDDHHGGFFFHHHGGGFFHHH,AAAABBBCAADBBBBCDDDDBBCCDDDDBECCFDDFEEECFFFFFEGGFFFFGGGGHFFGGGGG,AAABBBBCAADBBBBCDADDBBCCDDDDBECCFGDGEEECFGGGGEHCFFGGGHHHFFFGGHHH,AAAABBBCAADBBBBCDDDDBBCCDDEEBFCCGEEEFFFFGEEEEFHHGEEEHHHHGGGEHHHH,AAABBBBCAADBBBBCDDDBBECCDDDDEECCFDGGEEECFGGGGEHCFFGGGHHCFFFGGHHC,AAABBBBCAADBBBBCDDDDBBCCDDDEFFFCGEEEEFFCGEEEEEHHGGEEEHHHGGGEEHHH,.x..........x.....x............x.....x.....x..........x.x.......,63,Beginner,True
puzzle_12889,8,AAAABBBBCCAADBBBCAADDDEECCAFDEEECFFFFEEGCCFFFFGGHHHFFGGGHHHHHGGG,AAABBBBBAAAACBBDEAACCCDDEEAFCDDDEEEFFFFFEGFFFFFHGGGFFHHHGGGGGHHH,AAAABBBBAAAACBBDEAAACCDDEEACCDDDEEECCDDFEEGGGGFFHHFFFFFFHHHFFFFF,AAAABBBBAAAACBBDEEACCCDDEEACCCDDEEFFCDDDEEFFFFDGHHHFFGDGHHHHHGGG,AAABBBBBAAAACBBBDAACCCCBDDACCEEBDDFFFEEEDGFFFFHHGGGFFFHHGGGGGHHH,AAAABBBBAAACCBDDEAACCCDDEEACCDDDEEEFFDDDEEFFFFGGEEFFFGGGHHHFFGGG,.....x....x.........x.........x.x..........x...........x.x......,63,Beginner,True
puzzle_411,8,AAABBBCCADBBCCCCDDDBBCCCDDEFFCCCEEEFFFCCEEEEFFCGEEEEHHGGEEEHHHHG,AABBBBCCADBBBBCCDDDBECCCDDDEECCCFDFEEECCFFFFEEGGHHHHEHGGHHHHHHHG,AAABBCCCADBBBBCCDDDBBCCCDDEFFCCCEEEFFFCCEEEEFFCGEEEEHHHGEEEHHHHG,ABCCCCCCABCCCCCCBBBCCCCCBBBCDDDDBBBEEEDDFFFFEEDGFFFFEHGGFFFHHHHG,AAABBBCCDDBBBBCCDDDDECCCDDFEECCCFFFEEECGFFFFFEGGFFFFFHGGFFFHHHHG,AABBCCCCADBBBBCCDDDBECCCDDDEECCCFFFEEECGFFFFEEGGFFFFEGGGFFFHHHHG,x..........x.....x............x.....x.....x............x.....x..,64,Beginner,True
puzzle_898,8,AAAAAABBCCAAADBBCCCDDDDBCCCCDDEBFCCGGEEEFFHGGEEEFFHHGEEEFHHHHEEE,AAAAAABBCCAAADBBCCCADDDDCCAAEDFDCCAAEEFFGGAAEFFFGGHHEFFFGHHHHFFF,AAAAAABBCCAAADBBCCCADDDBECCFFDDBECCFFFFGEEHFFGGGEEHHFGGGEHHHHGGG,AAAAAABBCCAAADBBCCCADDBBCCCEEDFBCCCEEEFFCGHEFFFFGGHHFFFFGHHHFFFF,AAAAABCCDDAABBCCDDDABBBCDDDEEBBCDDDEEEFFGGHEEFFFGGHHEFFFHHHHHHFF,AAAAABCCDDDBBBCCDDDBBBBCDDDEEBBCFDEEEEGGFFHEEGGGFFHGEGGGFHHGGGGG,...x...........x.....x...x..........x.........x.x.........x.....,65,Beginner,True
puzzle_2055,8,AAABBBBBACBBBDDDCCBBBDDDCCCBBEEFCCCEEEFFCCGHHEEFGGGHHHFFGGGGHHHH,AAABBCCCAABBBCCCADBBBBBCDDDBEEEFDDDEEEEFDDGHHEFFGGGHHHHFGGGGHHHF,AABBBCCCAABBBCCCADBBBECCDDFBEEEGFFFEEEEGFFFHHEGGFFFHHHGGFFFFHHGG,AAABCCCCAABBCCCCADBBBBCCDDDBBEEFDDDBEEEFDDGHHEFFGGGHHHGGGGGGGGGG,AAABBCCCADBBBCCCDDBBBBCCDDDBBECFDDDBEEEFDGGHHEFFGGGHHEFFGGGGHHFF,ABBBBCCCABBBBCCCDBBBBECCDDDBEEEFDDDBEEEFDDGHHEFFGGGHHHHFGGGGHHHF,x.............x....x.....x...........x.........x....x.....x.....,65,Beginner,True
puzzle_587,8,AAAAABBBCCCABBBBCCDDBBEECCDDEEEEFDDDGEGEFDDGGGGEFFDGGGHEFFFGGHHH,AAABBCCCAAACCCCCAAAACCDDAAEEFDDDEEEEFFDDGEEHHFFFGGEHHFFFGGEHHFFF,AABBBCCCAABBCCCCAAABCCDDAAEEDDDDEEEEFDDDGEEFFFDHGGEFFFFHGGEFFFFH,AAAAABBBCCAABBDBCCCABBDDCCEEDDDDFEEEGDDDFEEGGGDHFFEGGHHHFFEGGHHH,ABBBCCCCAAABCCCCAAAACCDDAAEEDDDDFEEEGGDDFEEGGGGHFEEGGGHHFFFGGHHH,AAAAABBBCCAABBBDCCCABBDDCCEEDDDDEEEEFDDDGEEFFFFHGGGFHFHHGGGFHHHH,...x.........x...x............x...x.........x...x..............x,66,Beginner,True
puzzle_3875,8,AABBCCCCABBBBCCCAABBBCCDAAEEDDDDAEEEFDDDGGEFFFDHGGGFFFHHGGGGFHHH,AAAABBBBACAAABDDCCEAADDDCEEEDDDDCEEEFDDDGGEFFFDDGGGFFFHHGGGFFFHH,ABBBBCCCABBBBCCCADBBBEEEADBDEEEEDDDDFEEEGGDFFFFHGGFFFFHHGGGGFHHH,AABCCCCCAABBBCCCAADBBEEEADDDFEEEDDDDFFEEGGDFFFEHGGGFFFHHGGGGFHHH,AABCDDDDABBCCDDDAABCCEEEAABBFEEEABBBFFEEGGBFFFEHGGGFFFHHGGGGFHHH,AABBCCDDAABBBCDDAAEBBCDDAEEEFDDDEEEEFDDDGGEFFFDFGGGFFFFFGGGGFFFH,.....x.....x....x.............x...x.........x....x.............x,67,Beginner,True
puzzle_6631,8,AABBBCCCABBBBCCCADDBECCCDDDDEECCDDDEEEEFDDDEEGFFHHHHGGGFHHHGGGGG,ABBBCCCCAABBCCCCADDDCCCCDDDDEECFGGDEEEFFGGGEEFFFGGGGFFFFGGGHHHHF,AABBBCCCAABBBBCCADDBBCCCDDDDCCEEFDDGGGEEFFDGGEEEFFFFHHHEFFFFFHEE,AABBBBBBACCCCBBBADDCCBBBEEDDFFBFEEDFFFFFEEEFFGHHEEEEGGGHEEEGGGGG,AABBBCCCABBBBBCCADDBECCCDDDDEECCDFDEEEEGFFFEEEEGFFFFEHGGFFFHHHHG,AAABBCCCAABBBBCCDDDBBCCCDDDDECCCFFDEEECGFFFEEHGGFFFFHHGGFFFHHHHG,x..........x..........x...x.........x..........x.x...........x..,67,Beginner,True
puzzle_3818,8,AAAABBBBCCAAADBBCAAEDDDDCCEEEDDFCCFEEEFFGGFFFFFFGGGFHHHFGGGHHFFF,AAAABBCCAAAABBCCDDAABBBBDDDDEBBFDDEEEEFFGGEEEFFFGGGHHHFFGGGHHHHF,AAAAAAAABCCCCDAABBCEDDDDBBEEEDDFBGEEEDFFGGGEGDFFGGGGGGFFGGGHHHHF,ABBBCCCCABBBDDCCAABEDDDDAAAEEDDFAAEEEDFFGEEEHFFFGGGHHHFFGGGHHHHF,AAAABBBBAAAAACBBAAAACCCCDEEFFCCGDEFFGGGGEEFFFGGGEEEFHHGGEEHHHHHG,AABBCCCCABBBCCCCAABBBDDDAAEEEDDFAEEEEEFFGGEEEHHFGGGEHHFFGGGHHHHF,......x...x..........x..x..........x...........x.x..........x...,68,Beginner,True
puzzle_9799,8,AAAABBCCBBBBBBCCDBBBBBECDDBFBEEEDDFFFFEEDGGGGFFFDHHGFFFFHHHHFFFF,AAAABCCCAAABBBCCAABBBBDCAABBBDDDEEEFFGDDEEFFFGGGEHHFGGGGHHHHHHHH,AAAABBCCAAABBBDCEABBBBDCEEFFBDDDEEFFFDDDEEFFFGDGEHHFGGGGEEHHGGGG,AAAABCCCAAABBBCCDABBBBECDDBBBEEEDDDFFEEEDDDFFFEEDGGFHHHHDGGGHHHH,AAAABCCCAAABBCCCDABBBBECDDDFFEEEDDFFFEEEDDFFFGGEDHHFGGEEHHHHGGGG,AAAABBBCAAABBBCCDDABBBECDFFBBEEEDFFFFEEEDFFFFGGGDHHFGGGGHHHHHGGG,.x.............x....x.........x.x..........x.........x....x.....,68,Beginner,True
puzzle_1061,8,AAABBBBBAAAAACCCDADDCCCCDDDDDCCCEEDDFFCGEEDFFFGGEHHHFFGGEHHHHHGG,AAABBBBBAAAABBCCAADDCCCCEDDDFCCCEEDFFFCGEEFFFFGGEEFHFFGGEEHHFFGG,AAABBBCCAAAABBCCDAEECCCCDEEEECCCDDEEFFCGDDEFFFGGDHHHFFFGHHHHHHGG,AAABBBBBCAAABBDDCAEEDDDDCEEDDDDDCCEEFFDFFFFFFFFFFFGGFFHHFGGGGGHH,AAAABBBBAAAABBCCAADDCCCCEDDDDFFFEEDDDGFFEEDGGGFFEHHHGGFFHHHHHHFF,AAAAABBBAAAABBCCAADDCCCCEDDDDCCCEEDDFFCGEEDFFFGGEHHHFGGGHHHHHHGG,.....x...x............x...x.....x...........x..........x...x....,69,Beginner,True
puzzle_666,8,AABBBCCCAABBCCCCAADCCCCCADDDCCEEDDDFCFGEDDDFFFGGHDHHFGGGHHHHHGGG,AABBBBBCAAABBDDCAAEBDDDCEEEDDDCCEEEFFDGCEEHFFFGGHHHHFGGGHHHHFGGG,AAABBCCDAACCCCCDAACCCCCDAAECCCDDEEEFFFDDEEFFFGGGEEHFGGGGEEHHGGGG,ABBBBCCDABBBCCCDAAEBCCCDEEEEFCDDEEEFFFGDEEFFFFGGHEFFFGGGHHHHFGGG,AABBCCCCAAABCDDCAAABDDDCEEEBFDCCEEEFFFGCEEEFFFGGEEHFFGGGHHHHHGGG,ABBBBCCDAABBCCCDEEBCCCCDEEEEFCDDEEEFFFDDEEGFFFHDEGGGFHHHGGGGGHHH,...x....x............x.........x.x..........x.........x...x.....,70,Beginner,True
puzzle_790,8,AABBBCDDAABBBCDDAABBCCCCAAABECCFAAAEEEFFGAAEEEFFGHHEEEEFGGHHEEEF,AAAAABBBAAAAACBBDDAACCCEDDDAFCEEDDGFFFFEHGGFFFFFHGGGFFFFHHGGFFFF,AAAAABBBCAAAAABBCACADDDDCCCCDDDECCCFFDEEGCHFFFEEGHHHFFEEGHHHFFEE,AAAAABBBCAAAADBBCCAADDDECCCCDDEECCCFFFEEGGGFFFFEGGGGFFEEHHGGFFEE,AABBCCCCAABBBDDCAAABDDDDAAABEDDFAAGEEEFFHGGEEEEFHGGGEEFFHHGGEEEF,AAAAABBBAAAAACBBDDDACCCBDDDDCCEBDDDFFFEEGDHFFFEEGHHHFFEEGGHHFFEE,......x....x.........x...x.............x....x.....x.....x.......,70,Beginner,True
puzzle_1345,8,AAABBBBBAAAAABBCDDAAABCCDDAAECCCDFAAEGGCFFFAEGGGFFHGGGGGHHHGGGGG,AABBCCCCABBBBCCDAABBBCDDAEFFFFDDEEFFFFFDEEEFGGFFEEHHGGGFHHHHHGGF,ABBBCCCCABBBBBCCAABBDBECAAADDDEEAFDDDDEGFFFDDDGGFFHHGGGGHHHHHGGG,AABBCCCCABBBBCCDABBEBCCDAABEEDDDFFFEEEDDFFGGEEHDFFGGEHHHGGGGGHHH,ABBBCCCCAABBBCCDAABBECDDAAEEEEDDAFEEEEEDFFFEEGHHFFGGGGHHGGGGGGHH,AAAABBBBCAAAABBDCCAAEBDDCCFEEDDDFFFEEEDDFFFEGGGGFFHHGGGGHHHHHGGG,.....x.....x....x..............x....x....x............x...x.....,71,Beginner,True
puzzle_2558,8,ABBBBCCCAABBCCCCADBBBECCDDDBEECFDDDDEEEFGGDDHEFFGGGGHHFFGGGHHHHF,AAABBCCCAABBBCCCABBBBDCCAEEBDDDDEEEBBDDFGGEEHFFFGGGGHHFFGGGGHHHF,AAABBCCCAABBBCCCABBBBDCCEEEBDDDFEEEEEEDFGGEEHEFFGGGGHHFFGGGHHHHF,AAAABCCCAABBBCCCABBBBDCCAEEBDDDDFFEEEDDGFFEEHDDGFFFHHHGGFFHHHHHG,AAABBBBBAABBCCCCABBBBDCCAEEBBDDDEEEEDDDFGGEEEDFFGGGEEEFFGGGHHHHF,AAABBCCCAABBBCCCABBBBDCCEEEBDDDDEEEEDDDDFFEEGDHHFFFGGGGGFFFGGGGG,x.............x....x.........x....x............x.x..........x...,72,Beginner,True
puzzle_4222,8,ABBBBCCCABBBBBCCAABBBDDCAEFFFDDDEEFFFFDDEEGFFHHHEEGHHHHHGGGGHHHH,ABBBBCCCAABBBBCCAAABBDDDAAEEEDDDAEEEEEDDFFFEEGGGFFHGGGGGHHHHGGGG,AAAAABBBAAAAAAAACCAAADDACEFFADDDEEEFFFDDEEEEFGGDEEHGGGGGHHHHGGGG,AABBBBBCABBBBBCCAABBDEECAABDDEEEAFFDDDEEFFFDDGEGFFHHGGGGHHHHGGGG,AABBBCCCAABBBBDCABBBBDDDAABBEDDDFFBBEEDDFFFEEGGDFFFFGGGGHHHGGGGG,ABBBBCCCAABBBBCCAABBBCCCAABBDEEEFFFDDDEEFFFDDGGGFFHHGGGGHHHHHGGG,.......x...x....x.............x.....x....x...........x....x.....,72,Beginner,True
puzzle_10405,8,AAABBCCCAAAABBCDAAAABBDDEEAABDDDEEEFFFDDGEFFFFFDGGGFFHHHGGGFHHHH,AAABBCCCAAABBBCDAAAABBDDEEAFBDDDEEEFFFDDGEFFFHDDGGFFHHHDGGFHHHHD,AAABBCCCAAABBBCCAAAABBDDEEAABDDDEEEFFDDDGEFFFFHDGEFFFHHHGGHHHHHH,AAABBCCDAAABBBDDAAAABBDDEEAABDDDEEEFFFDDGEFFFFDDGGGFFHHDGGFFHHHH,AAABBCCCAAABBBCCAAAABBCDEEAABDDDEEEFFFDDEEFFFFFDGGFFFHHDGGGFHHHH,AAABBCCCAAABBBCCAAAADDCDEEAADDDDEEEFFDDDGEEFFFDDGGGFHFHDGGGHHHHH,......x.....x.....x............x.x.........x....x............x..,73,Beginner,True
puzzle_1295,8,AAABCCCCAABBCCCCDDDBBCCEDDBBBCEEDDFBBEEEDGFFFFEEGGGGFFHEGGGGFHHH,AABBCCCCAAABCCCCDABBBCCEDDBBBCEEDDFBGGEEDFFGGGHEFFFFHHHHFFFFHHHH,ABBBCCCCABBBCCCCAADDDCCEAADDDCEEAAFGGGEEAFFGGGGEFFFFGGHEFFFFHHHH,AAAAAAAAAAABCCCCAABBBCCDEEBBBCDDEEFBGGDDEFFGGGHDFFFFGGHHFFFFGHHH,AAAABBBBCAADBBBBCCDDDBBBCCCDDBEBCCFDGGEECFFGGGGEFFFFGGGEFFFFGHHE,AAAABBBBCADDBBBBCDDDDBBECCDDDBEECCFDGGEECFFGGGGEFFFFGGHEFFFFGGHH,.x...........x.....x....x..............x....x.....x...........x.,74,Beginner,True
puzzle_2847,8,AAABBBBBAAACBBBDAACCCCDDEFFCCDDDEFFFGGDDEEFGGGHDEEFFGGHHEEFGGHHH,AAABBBBBAAACCBBDAAECCCDDFEECCCDDFEEEGDDDFFEEGGHDFFEGGGHHFFEGHHHH,AAAAABBBAAACAABDAECCCADDEEFCCDDDEFFFFDDDEEFFGGHDEEFGGGHHEEGGGHHH,AAABCCCCAAABBCCDAABBBCEDFGGBBEEDFGGGGHEDFFGGGHEDFFGHHHEEFFGGHEEE,AAABBBBBAAACBBBDAACCCBDDEEECEDDDEEEEEDDDFFEEGGDDFGGGGGHHFGGGGGHH,AAABBBBBAAABBBBCAADDDBCCEFFDDCCCEEFFFCCCEEFFGGHCEEGGGGHHEEGGGHHH,.....x...x.........x...........x..x.....x...........x.........x.,74,Beginner,True
puzzle_844,8,AAABBBCCAABBDCCCAADDDDECAAADDEEEAAAADFEEGAAFFFFFGGHHFFFFGHHHHFFF,AAAAAAAAAAAABBCCDBBBBBECDDDBBEEEDDDDFFEEGDHFFFFFGGHHFFFFGHHFFFFF,AAAABBCCAAAABBCCDDBBBEECDDDBBEECDDDDFFEEGDDFFFFFGGHHFFFFGHHHHHFF,AABBBBCCABBBDDCCAADDDDECAAADFEEEAAAAFFEEAAAFFFFFGAHHFFFFGHHHHFFF,AAAAABBBCCAADDBBCCDDDDEBCCCDDDEECCCCDFEEGCCFFFFFGGGHFFFFGHHHFFFF,AAAAAABBACAADDEBCCDDDDEBCCCDDEEECCCCFFEEGCCFFFFFGGHHFFFFGHHHHFFF,...x...........x....x.........x..x...........x..x.........x.....,75,Beginner,True
puzzle_1524,8,AAAAABCCAAAABBBCDDAABBBCDDDDEBFCDDDEEEFFGDGGEFFFGGGGGGFFHGGGGFFF,AAAABBBBAAAAABCBDDAACCCCDDDEECFFDDGGEEFFHDGGGFFFHHGGGFFFHHGGGGFF,AAAABBBBACAADDDBCCADDDDDCCCCEDDDCCCEEFDFGCHHEFFFGGHHHFFFGGGHHHFF,AAAAABCCAAAABBBCDDABBBEEDDDFFBEEDDDFFFEEGDHHFEEEGGHHHHHEGGHHHEEE,AAAABBBCAAABBBCCDDAABBBCDDDEEBBBDDDEEEFFGDHHEFFFGGHHHHFFGGGHHHFF,AAAABBCCAAAABBBBDDAABBBBDDDDEBFBDDDEEEFFGDHHEFFFGGGHHFFFGGGHHFFF,.......x..x..........x...x..........x.........x....x....x.......,76,Beginner,True
puzzle_1826,8,AAABBCCCAAABBBDCAABBBBDDAEEBBDDDFFEEGGDDFFEGGGGGFFFHHGGGFFFHHHHH,AABBBCCCABBBBCCCABBBBBDDAEEBBDDDEEEEEFDDGGEEFFFFGGGHHFFFGGHHHHHH,AAAABCCCAABABBCCAABBBDDDAEEBDDDDEEEFFFDDGGEEFFFFGGGHHFFFGHHHHHHH,AAABBCCCAABBBBCDAABBBBDDAEEBBDDDEEEEFFDDGGEFFFFFGGGGHFFFGGGGHHHH,AAABBCCCAABBBBCCAABBBDCCAEEBBDFCEEEEDDFFGGEDDDDDGGGHHDDDGGHHHDDD,ABBBBCCDAABBBCCDAABBBCCCAEEBCCCCEEEEEFCCGGEEFFCFGGGGHFFFGGGHHHHH,.......xx..........x..........x...x..........x...x..........x...,76,Beginner,True
puzzle_1135,8,AABBBBCCAAABBCCCDAABECCCDDDEEECEDDEEEEEEDDDEEEFFDDDDGGGFHHHHGGGF,AAAABBBBCDDAABBBCDDAEBBBCCCCEEBBCCEEEEBFCCGEEHFFCGGGHHHFGGGGHHHF,AAABBBCCAAABBCCCDAABECCCDAAEEECCDDEEEEFFDGEEEHFFGGGGHHHFGGGGGHHF,AABBBBCCAAABBCCCDADBECCCDDDEEECCDDEEEEFFDDGEEHFFGGGGHHHFGGGGHHHF,AABBBBCCAAABBCCCDAABCCCCDDDEEEFFEEEEEEFFEEGEEHFFGGGGHHHFGGGGHHHF,AABBBBCCAAAABCCCDAAAECCCDDDEEECCDDEEEEFFDGGEEHFFGGGEEHHFGGGGHHHF,...x.....x............x.x...........x..........x.....x....x.....,77,Beginner,True
puzzle_2541,8,AAAABBBBCCABBBDDCCCBBDDDECCFDDDDEEFFFDDDEFFFFGDHEFFFGGHHEFFFGGGH,AAAABBCCDDABBBCCDDDBBBCCDDDEBCCCFDEEECCCEEEEEGHHEEEEEGHHEEEEEGGH,AABBCCCCAABCCCCCAAACCCDDEAACCDDDEEFFFDDGEFFFFFGGEFFFFHGGEFFFHHHG,AAAABBBBCCABBBBBCCCCBBDDECFFDDDDEEFFFDDGEFFFFFGGEFFFFGGGEFFFHHHG,AAAABBBCDDABBBBCDDDBCCCCEDDFCCCCEEFFFCCGEEFFFFGGEFFFHHGGEHHHHHHG,AAAABBBBCCABBBBBCCCBBDDDECCFDDDDEEFFFDDDEFFFFGHDEEFFGGHHEEFGGGGH,..x.........x....x............x.x..........x...........x.....x..,78,Beginner,True
