name,N,board_1,board_2,board_3,board_4,solution,score,tier,is_solved
puzzle_1258_rot180_flip_diag_flip_antidiag,8,AAABBCCCADBBBBBCABBBEECCAAABEEFCAAFFFFFGAAFFFFFGAHHFHHGGHHHHHHGG,AAAABBBBAACCCBDBEECCFFDBEECCFFDDECCCDDDDEECCGDDGEEGGGDHGEGGGGGGG,AAAAAAABACDAAABBADDAEEBBDDDDEEEBDDFFEEBBGDFFEEBBGDGEEEHHGGGGHHHH,AABBBBBBAABBCBBDACCCCCDDACCCCCDDECFFGDDDEEFFGGGDEGGGGGHDEEEGGDDD,....x....x...........x.........xx.........x...........x....x....,58,Beginner,True
puzzle_21525_rot90_flip_h_flip_antidiag,8,AAAAABBBCAAAABBBCCAAABBBCCADABBEDDDDDBEEFFFDGGGEFFFDGGGEHHHHHGGG,AAAAABBBCCCDBBBECCCDBBBEDDDDDFEEGGHDHFFEGGHHHFFFGHHHHFFFHHHHHFFF,ABBCDDDEABBCDDEEABBCEEEEACCCCEEEAFFCEEEEFFFGGGGGFFFHGGGGFHHHHGGG,ABBBCDDEAABBCDDEAAAACDDEAAACCCCEAAAACFFEGGGGGFFFGGGGHFFFGGGHHHHF,..x..........x..x..........x...........x.x............x.....x...,58,Beginner,True
puzzle_912_rot90_rot180_rot270,8,AAABBCCCAABBCCCCADBBCECCDDDFFEECDDFFFEEEDDGFFEEHDGGFFEEHGGGGGEEH,ABBCCCCCABBDDCCEABBDDCEEBBBDDDEEFBBDDEEEFFBFGGEHFFFFGGHHFFFGGHHH,ABBBBCCCAABBBBCCAAADBEECADDDDEEEADDDDFFEGGGGGGFFGGGGGFFFHHHGFFFF,AAAABCCCAAABBBBBAABBBBBBDAAEEEEFDDDEEEEFGDDHEFFFGGHHHHFFGGGHHHHF,.....x.....x....x.............x..x.............x....x.....x.....,58,Beginner,True
puzzle_1028_rot90_rot180_flip_v,8,AABBBBBBAACDBBBBAACDDDEEAACDDEEEFFCGGEHHFFGGGHHHFGGGGHHHFGGGHHHH,AABBCCCCAABBCCCCAADBBCCCAADDEEECADDDEEEEAFFFFEEEGGGGHHEEGGGGHHHH,AAAABBBCAAABBBBCAAABBBCCAADBBECCDDDFFEGGDDFFFEGGHHHHFEGGHHHHHHGG,ABBBCCCCABBBBCCCAABBBCCCAADBBECCFFDGGEEEFFDGGGEEFFDGHHHHFFHHHHHH,.......x...x.....x...........x....x.........x...x.............x.,59,Beginner,True
puzzle_12027_rot90_flip_h_flip_v,8,AAAABBBCAAAABBCCDEEEBBCCDEEEFFCCDEEEFFFFEEEEGFFFEEHHGGFFHHHGGGGG,ABBBCCCCABBBCCCDAABBBDDDAAABBDDDAEFFFFGGEEFFFFGGEFFFFFGGEFFHHHGG,AABBBCCDAACCCCCDAACCCCDDAACCCCDEFFFGGEEEFFFGGGEEFHHHGGGEHHHHGGGE,AAAABBBCDAAABBBCDDDBBBCCDDDBBCCCEEFFFFGCEEFFFFGGEEFFFFFGEEHHHFFG,...x.........x..x.............x..x.............x..x.........x...,59,Beginner,True
puzzle_19802_rot90_rot180_flip_v,8,AAABBBBBAAACBBBBAADCCCCBEADDCFGGEDDDCFGGEEDDHHGGEEHHHHGGEEHHHHHG,AAAAABBBAAAACBBBACCCCDBBEEFCDDBGEEFCDDDGEEHHDDGGEEHHHHGGEHHHHHGG,ABBBBBCCAABBBBCCAABBDDCCAAEFDDDCAAEFDDGCHFFFFDGGHHHHFGGGHHHHHGGG,AAABBBBBAACBBBBDAACEEDDDAACCCDDDACCFFFDDGGFFFFDDGGGGFHHHGGGHHHHH,......x..x.........x.........x....x.....x...........x..........x,60,Beginner,True
puzzle_52819_rot90_rot180_flip_antidiag,8,AABBBBBCAABBBBBCAABDDCCCAADDDDCCAAAAEEEEFAAGHHHHFFGGHHHHFFGGHHHH,AAAAABBBAAAAAABBCCCDAAEECCDDAEEECCDDFGGGCCHDFGGGCCHHFGGGHHHHFGGG,AAABCCCCAAABCCDDAAABECDDAAABEEDDFFFGEEDDFFGGEDDDHHGGGGGGHHHGGGGG,AABBCCCCAABBCCCCADDBCCCCDDDDEEEEDDFFFFGGDDHFFGGGDDHHHHHGDDHHHHHG,.....x...x.........x..........x.....x...x..............x..x.....,60,Beginner,True
puzzle_70833_rot90_rot180_flip_h,8,AAAABBBCAAAABBBCADAABBCCDDDEEEECDDDEEEEEFDGGEGGGFFFGGGGGFFFHHHHG,AAABBBBCAAACCCCCADCCECCCDDDEEEEEDDDEEEEFGDGGHHFFGGGGHHHFGGGGHHHF,ABBBCCCCABBBCCCCAABBCCDCAEEEEDDDEEEEEDDDFFFEFFDGFFFFFGGGFHHHHGGG,AAABCCCCDAABBCEEDAABBEEEDABBBEEEDAABBFFFGGAHHFFFGGHHHHFFGGGHHFFF,.....x....x...........x.x..........x...........x.x..........x...,60,Beginner,True
puzzle_48281_rot90_flip_h_flip_v,8,AAAABBBBAAAABBBBCCAAABBDCCCEEBBDCCCCEEFDGGCCEEFFGGHHEFFFHHHHHFFF,AABBBCCCAAAACCCCAAAADDCCAAEDDDDFEEEDGGFFEEEGGGFFEEGGGHHFEEGGGHHF,AAAABBBBAAAABBBBCAABBBDDCAAEEDDDCFEEDDDDFFEEDDGGFFFEHHGGFFFHHHHH,AAAAABBBCCAADBBBCCEEDDBBEEEEDDBFEEEDDGGFEEHHHGGFHHHHGGGGHHHHGGGG,..x..........x..x...........x..........x.x............x....x....,61,Beginner,True
puzzle_43428_rot90_flip_diag_flip_antidiag,8,AAAAAAAABBBBBACCBBBBBBCDBBEFBDDDGGEFFDDDGGEFFDDDGGEFDDHHGGFFFFHH,AAAAAAAABBACCCCCDBCCCCCCDDDCEFCCDDDEEFGGDDDEEFGGHHDDEFGGHHEEEEGG,ABBBCCCCABBBCCCCABBDDDDEABBEEEEEABBBEEFEAABFFFFEAGGFFFHHAGFFFFHH,AABBBBCCAADDBECCDDDBBECCDDDBBECCDDDFBEFFDGFFFFFFGGHFFFFFHHHHHHHH,....x...x.............x...x..........x.....x.....x.............x,62,Beginner,True
puzzle_8360_rot90_flip_v_flip_diag,8,AABBBBBCAAABBBCCDEEEECCCDEEEEEFCDGGEEFFFGGGEEFFFGGGEFFFFGGGGHHHF,AABBBCCCAADDCCCCEADDCCCCEEDDDDDCEEDDDDFGEEHDFFFGEHHFFFFGHHHHFFFF,AAABBBCCAAAADDCCAAAADDCEADDDDDEEFGDDDDEEFGGGDHEEFGGGGHHEGGGGHHHH,AAAABBBCAAADCCCCAAADDCCCEAADDCCCEDDDDDCFEDDDDFFFGGGHHHFFGGHHHHHF,....x....x............x....x....x..............x..x..........x..,62,Beginner,True
puzzle_16470_rot90_flip_h_flip_v,8,AAABBCCCAADCCCCCAADDCCECADDDDEEEDDDFFEEEGGDFFHHHGGFFFHHHGGFFFHHH,AAABBCCCAAABBBCCAAABBCCCDDDDECCFDDDDEECFDDEEEEEGHHHEEGGGHHHEGGGG,AABBBCCCAABBBCCCAADBBCCCDDDBBEEEFDDDDEEEFFDDGGEGFFDGGGGGFFFHHGGG,AAABBBCCAAABBBCCAAABBDCCEEEBBDDDEEEDDDDFGEGGDDFFGGGGGDFFGGGHHFFF,...x..........x.x.........x............x.....x...x..........x...,64,Beginner,True
puzzle_17788_rot90_flip_h_flip_antidiag,8,ABBBBCCCAACCCCCCAACCCCCDEEEFCCDDEEFFGGGDEFFFGGGDFFFFGGDDHHHHHGDD,AAABBBBCAAAAAACCDAAAAACCDDAAEFFFDGGGEEFFDGGGEEEFDDGGEEEEDDGHHHHH,AAABBBCDEAABBCCDEFFBCCCDEFFCCCCDEFFFGGGDFFFFGGGGFFFHGGHHFFHHHHHH,AABBBBBBAAABCCBBAAAACCCCDAAACCCEDAAFFFFEDAAGFFFEDHHGGFFEHHHGGGFE,...x.....x............x.x..............x.....x....x.........x...,64,Beginner,True
puzzle_39517_rot90_rot180_flip_v,8,ABBCCCDDABBCCCDDABBCCCEDABBCCEEEAFFGGEHEAAFGGHHHAAFFGHHHAAFFGHHH,AAABCCDDAAABCCDDAAABBCDDEAEBBCCDEEEFFGGDHEFFFGGDHHFFFGGDHHFFFGGD,AAABBCCCAABBCCCCDDDBBCCCDDDDEEEEDDDDEEFFGGGGFFFFGGGGFHHHHHHHHHHH,AABBCDDDAABBCDDDAABCCDDDABBCCEDEAFFGGEEEAFFGGGEHAFFGGGHHAFFGGGHH,..x............x...x.........x...x..........x...x.............x.,64,Beginner,True
puzzle_41_rot90_rot180_rot270,8,AABCCCCCAABCCCDDAACCCCDDAACCCEEEFACCEEEEFFCCCEEEFFGGEEHHFFGGHHHH,AAAABBBBAAABBBBBCCDDDDEECCDDDDDDFGDGDDDDFGGGGDDDFFGGGHHDFFGGGHHD,AAAABBCCAADDBBCCDDDEEECCDDDDEEFCDDDEEEFFGGEEEEFFGGEEEHFFEEEEEHFF,ABBCCCDDABBCCCDDAAACCCCDAAAACACDAAAAAAEEFFAAAAEEGGGGGHHHGGGGHHHH,..x.........x..........x.x............x.x..........x.........x..,64,Beginner,True
puzzle_42473_rot90_rot180_flip_diag,8,AAABBBBBAAACCCDDAAACCCDDEAACCCFFEEAGCCCFEEGGGFFFHHHGGGGGHHHGGGGG,AAABBBCCAAAABBCCAAAAADCCEFFFDDDDEFFFFDDDEFFFFGDDEHHGFGDDEHHGGGDD,AABBBCCCAABBCCCCAADCCCCCDDDDEEEFDDDEEEEFDDGEEEEFDDGEGHHFDDGGGHHF,AAAAABBBAAAAABBBCCCAAADDCEEEAFDDCCEEEFFDGGEEEFFFGGEEEFFFHHHHHFFF,...x..........x..x.............x....x...x............x....x.....,64,Beginner,True
puzzle_63_rot180_flip_diag_flip_antidiag,8,ABBBCCCCABBBCCCCABBDEEEEAAFDDDDGAFFFDDHGAFFDDDHGAFFDDDHGFFFDGGGG,AAAAAAABCCCABBBBCCCBBBBBCCDDBDDDEEFDDDDGEEFDDDDGEEFDHHHGEEFGGGGG,AAAABCCCADBBBCCEADBBBCCEADBBCCCEABBBBCEEFFFFBGGEHHHHGGGEHHHHGGGE,AAAAABCCADDDEBCCAEEEEBCCAEEEEBCCEEEFEEGGFFFFFGGGFFFFHGGGFHHHHHHH,....x....x...........x.........xx.........x...........x....x....,64,Beginner,True
puzzle_8394_rot90_rot180_flip_antidiag,8,ABBBCCCCABBBBCDCAAABDDDDAAAADDDEAFAFFEEEGFFFFEEEGHHHHHEEGHHHHHEE,AABCCCCCABBBCCCCAABBCCDDAEBBFFDDEEEGFFDDEEGGGFDDEEGGFFDDGGGGGHHH,AAAAABBBCCAADDEECCAAADEECCCADDEEFCGGDDEEFFGGHHEEFGGGHHHHFFGHHHHH,AABBBBBCAABBBBBCAAADDDDCAAADDEDEAFFFEEEEFFFFGEEEHFHGGGGEHHHHGGGE,.......x...x.....x..........x.........x...x.....x............x..,65,Beginner,True
puzzle_2022_rot90_rot180_flip_h,8,ABBCCCCCABBBCDDCAABBCDDDAABBCDDEFFBBBDDEFFBBBDDEGGGGHHDHGGGGHHHH,AAAABBBBACAABBBBDCCEEEFFDCCEEEFFDCCGEEHHCCCGEEHHGCCGEEEHGGGGGEEH,AABBCCCCAABBCCDDAADDDDDDAADDDDDEFFDDEEEEFFGGGGGEFGGGGGGEFFHHHGEE,AAAABBBBAAAABBCBDDEEECCFDDEEECCFGGEEHCCFGGEEHCCCGEEEHCCHGEEHHHHH,.....x.....x..........x.x..............x.x..........x.....x.....,67,Beginner,True
puzzle_8387_rot90_flip_h_flip_v,8,AAAAABBBAACCABBBDACCEEBBDDCCFEEBDDDDFEEEGDDDFEHHGDDDFHHHGGGDFHHH,AAAABCCCAAABBCCCAABBBBCCDDBEEEEEDFFFGGGGDFFFGGGHDDDGGGGHDDGGGHHH,AAABCCCCAAABBCCCAABBBBCCDDDDDBEEFFFFGGGEHFFFGGGEHFFFFEEEHHHFFFEE,AABBBCCCAAABBBBCADDDBBBCADDDBBBBAAEFFFFFGGEEEEHHGGGEEHHHGGGGEHHH,.....x..x.........x.........x.........x....x...........x.x......,67,Beginner,True
puzzle_23861_rot90_rot180_flip_diag,8,AAAAAAAABBBCCCDDBBCCCCDDBBCCCCDDEBFFFDDDEEFFFDDGEEFFFFGGEEHHHGGG,AABBBCCCAADDDDCCAADDDEECAFDDDEEEFFGGGGEEFFGGGGEEFFFGGGEEHHHHHHHH,ABBBBCCCABBBBBCCADDDBBECADDDEEEFADDDEEEFAGDDEEEFAGGGGHHHAGGGHHHH,AAAABBBCAAABBBBCDEEEFFBCDEEEFFFCDEEEFFFCGEHHFFFCGGHHHHHCGGGHHHHC,...x..........x..x..........x...x..............x.....x....x.....,68,Beginner,True
puzzle_12839_rot90_flip_v_flip_diag,8,AAABBBCCAAACCCCCDAECCFCFDDEEEFFFDEEEFFFFDDEEGFFFDDHEGGGGDDHHGGGG,AABBBCCCAAAAACCCDADAAECFDDDEEEFFDDDDEEEFDDDGEEFFGGGGEHFFGGGGHHFF,AABBBBBBAAABCBBBAACCCCDDEFFCCCCDEFFCGHHHEFGGGGHHFFFGGGHHFFGGGGHH,AABBBBCCAAABBBCCDABBBBCCDAAEBCCCDAAEEEEFGGEEEEFFGGGHEHHHGGHHHHHH,....x....x............x....x....x..............x..x..........x..,69,Beginner,True
puzzle_24717_rot90_flip_h_flip_v,8,AAAAABBBCCCCCDBBCCECCDDBCEEEEDDDCFEGGDDDCFGGGGHHFFGGGHHHFFGGHHHH,AABBCCCCAABBBCCCDABBBBCCDAEBBFFFDEEEEFFFDDEDDFFGDDDDDFGGHHHHHGGG,AAABBCCCAABBBCCCABBBBDCCEFFGDDDCEFFGDDDDEFGGGDDDEFFGHHHHEFFFFFHH,AAABBBBBAACDDDDDACCDDEDDCCCEEEEDCCCFFEGDHHFFFFGDHHHFFFGGHHHHFFGG,...x.....x.............x.....x....x.........x.........x.x.......,69,Beginner,True
puzzle_1041_rot90_rot180_rot270,8,AAABBBCCDAABBCCCDADDDCCCDDDDDECCDDDDDEEEFFFDDEEGHHHDGGGGHHHHGGGG,AAAABBBBAAAACBBBADDCCEEEDDDCCCCCFFDCCCCCFFFCCCGCFFFHHGGCFFHHHGGG,AABCCCCDAABCCDDDAABCCCDDACCCCCEEFFCCCCEEFFGGGHHEFFGGHHHHFFFGHHHH,AAAABCCCAAAABBCCDAABBBCCDDEEEECCDDEEEEEFGGEEEHFFGGGEEHFFGEEEEHFF,....x.....x...........x.x..............x.x...........x.....x....,70,Beginner,True
puzzle_1305_rot180_flip_diag_flip_antidiag,8,AABCCCCCAABCCCCCAAAAACDDAAAAACDDEEAAFFDDEEEFFFGGEEFFFFHHEEEFHHHH,AAAABBBBAAAABBBBCCAAABDBEEAAADDDEEAADDDFEEEEDDDFEEGGGHFFEEGGGHFF,AABCCCDDAABCCCDDAEEEDDDDAEEEFFDDEEEFFFDDGEGFFFHHGGGGFFFFGGGGFFFF,AAAABCCCAABBBBCCDDBBBCCCEEBBFFCCEEGFFFFFEEGFFFFFGGGGGHFFGGGGGHFF,..x.........x...x.............x..x.............x...x.........x..,70,Beginner,True
puzzle_470_rot90_flip_h_flip_antidiag,8,AABBBBCCAAABBBCCAAADDBCCEEEDDCCCEEEDDCCFEEGGGHCFEEGGHHHHEEGGGHHH,AAAAABBBAAAAABBBCCCAABBDCCCEEEDDCFCEEEDDFFFGGDDDFFGGGGGGFFHHGGGG,AABBCCCCAACCCCCCAAACCDDDEAEFFFDDEEEFFFDDEEEGGHHDGGGGGHHHGGGGGHHH,AABBBBCCAABBBCCCAABDDCCCAAADDEEEFAADDEEEFAGHHHEEGGGGHHEEGGGHHHEE,...x..........x..x..........x..........xx............x....x.....,70,Beginner,True
puzzle_41279_rot90_rot180_flip_antidiag,8,AAABBBBCAABBBBCCADBBCCCEADDCCCEEDDDDEEEFGDDDDEFFGHHHHEFFGHHHHHFF,ABBBBCCCAABBBBCCDAAABBECDDAAAEECFDDDEEEEFFDEEEEGFFDHHHHGFFHHHHHG,AABBCCCCDAABBCCCDDAABBBEDDAABFEEDDDAFFEEGDDFFFEEGGFFFFEEGGGGFHHH,AAABCCCCDDBBBBCCDDBBBEECDDBBFEEEDDBGFFEEDGGGFFEEHHHGGFFEHHHHGGFF,..x...........x....x.....x..........x..........xx............x..,71,Beginner,True
puzzle_5892_rot90_rot180_flip_h,8,ABCCCCCCABBBCCCDABBEECCDAAAEEFDDAAAEEFGDAAHGEFGDHHHGGGGDHHHGGGGD,AAAAAABCDAAABBBCDAAEEBBCDDFEECCCDGFEECCCDGFEGHCCDGGGGHHHDGGGGHHH,AAAAAAABCCCCABBBCCDDDBBBCCEEEEBBCCCEEEFBGGGHHFFBGGHHHFFFGGHHHHHH,AAABBBBCAAABBBBCDDABEFBCDDDEEFBCDDDEEFCCDGGEEHHCDGGGHHHCDGHHHHHH,.x............x.....x...x............x....x............x...x....,72,Beginner,True
puzzle_22967_rot90_rot180_flip_v,8,AAAAABCCDAAAABBCDAEEECCCDEEEECCCDFEGGCCCFFFGGGGCFFFFHGGGFFFHHHHG,ABBBBCCCAAABCCCCDAAAACCCDDDAAECFDDDEEEEFDDDEEEGFDHHGGGGFDDHGGGGG,AAABBBBCAAAABCCCAAACCCCDEAFCCDDDEFFFFDDDEGFFFDDDEGGGGHHDGGGGGHDD,AAABBBBCAAAADCCCAAADDDCCEAFFDDCCEEFFDDCCEFFGGGHHEFFGGGHGFFGGGGGG,...x..........x...x.....x...........x..........x.x...........x..,73,Beginner,True
puzzle_39425_rot90_rot180_flip_h,8,ABBBBBBCAAABBBCCAAAAACCCDEEEEFCGDHHHFFGGDHHHFFGGDDHHFFGGDDHHHFFF,AAABBBCCDDAABBCCDDAABBBCDDAABBBCDEAFFFFCEEEGGGGGEEHHHGGGEHHHHHHG,AABBBCCCAABBCCDDABBBCCDDABBBCCDDAEEEECFDGGGGGFFFGGGHHHFFGHHHHHHF,AAAAABBBAACCDBBECCCCDBBECCCCDBEECFFFDBEEFFFFFGEEFHHHGGGEFHHHHGGG,.....x...x.............x..x.........x...x.............x....x....,74,Beginner,True
puzzle_516_rot90_flip_v_flip_diag,8,AABBBBBCAAABDBCCAEEEDDCCEEEEECCCEEEEEFCCGGEEFFCCGGGHFFCCHHHHHHHC,AAAAAAABCCCADDBBCCEEDDBBEEEEEDBBEEEEEBBBFEEEGGBBFFFHGHBBFFHHHHHB,AAAAAAAABAAAAAACBBDAEEECBDDFFEECBBFFFFCCBGFFFFHCGGFFFHHCGGGFFHHC,AAAAAAAABAAAAAACBDDDAECCBDDFFEECBBFFFFCCBGFFFFHCBGGFFFHHBGGFFHHH,...x....x............x....x............x....x....x............x.,75,Beginner,True
puzzle_335_rot180_flip_diag_flip_antidiag,8,AABBBBBBAACBBBBDACCCCDDDECCFFFDDEEEEFFDDEEEEEFDDEEEGGGDDEEEEEGHH,ABBBBBBCABBBBBCCDDEEEBCCFDFEEGCCFDFFEGCCFFFFGGGCFFFFGGHHFFFFFHHH,AAABBBBBAACCBBBBDCCCBBBBDDCEBBFBDDCEEBFBDDGEEEFFDDGGGGGHDGGGGGGH,AABCCCCCDDBBBCCCDDECCCCCDDEECCCCDDEEEFFCDDDFFFFGDHHHHFGGHHHHHHGG,x...........x.....x...........x..x...........x.....x...........x,76,Beginner,True
puzzle_4245_rot90_rot180_rot270,8,AAABBCCCAAABBBCCAADBBECCFDDDEECCFFFFEEEGFFFFFFFGHHHHFFFGHHHHHFFF,AABBBCCCAABBDCCCAABBDDCCAABBDEEEABBFFEEEBBBFFFEGBBBFGGGGBHHHGGGG,AAABBBBBCAAABBBBCAAAAAAACDDDAAAAEEDDFFFAEEDGGFHHEEGGGHHHEEEGGHHH,AAAABBBCAAAADCCCAEDDDCCCEEEDDCCFEEEGCCFFHHGGCCFFHHHGCCFFHHHCCCFF,......x.x...........x.....x..........x.....x...........x.x......,76,Beginner,True
puzzle_6510_rot90_flip_h_flip_antidiag,8,AAAABBBCAAABBBBCAAADBBBCAADDDEECDDDDFEEEGGGFFEHHGGGFFHHHGGGGHHHH,AAABCCCCAAABBDDDAABBBDDDAEEEFDDDGEEFFFDHGGGFFHHHGGGFHHHHGGGFHHHH,AAABCCCCAAABCCCCAAABBCCCADDBBBECFDDDBEEEFFGGGEEEFFFGGEEEFFFGHHHH,ABBBCCCCABBBBCCCABBBDCCCAEEDDDCCEEEFDDDDGGEFFHHHGGGFFHHHGGGGHHHH,.......x...x....x.........x...........x.....x....x...........x..,76,Beginner,True
puzzle_6768_rot90_rot180_flip_antidiag,8,AABBBCCCAABBBCCCAADBBEEEDDDDFFEEDDDDFEEEGDDDDEEEGGDDDEEEGGDDHHHH,ABBBBBCCABBBBBCCABBBDBCCAEEDDFFFEEEEEFFFEEEEEEFFGGEEEHHHGGGEEHHH,AAAABBCCDDDBBBCCDDDBBBBCDDDEBBBBDDEEBBBBDDDFFBGGHHHFFFGGHHHFFFGG,AABBBBBCAABBBBBCAABDBBBCEEEDDFFCEEEFFFFFEEFFFFFFGGGFFFHHGGGFFHHH,...x...........xx...........x.....x...........x..x...........x..,76,Beginner,True
puzzle_80110_rot90_rot180_flip_diag,8,AAABBBCCDDDBBBCCDDDBBCCCDDDEFFFFDDGEFFHFGGGEEHHHGGGEEHHHGGGEEHHH,ABBBBCCCABBBBCCCABBBCCCCDDDEEEEEDDDFFEEEDDGFFHHHGGGFHHHHGGGFFHHH,AAABBCCCAAABBCCCAAABBCCCDADDBCEEDDDDBEEEFFFGGEEEFFGGGEEEFFGGGHHH,AAABBBBCAAABBBBCAAAABBBCDDDDDEEEDDDFFEEEGGGFFHEEGGGGFHHHGGGFFHHH,x...........x..........x..x..........x.....x.....x............x.,76,Beginner,True
puzzle_96213_rot90_flip_h_flip_v,8,ABBBCCCCABBDDCCCAAADDDEEAAADDEEEAADDDDFEGGGGFFFFGGGFFFFFGGGHHFFF,AAAABBBCAAADDBBCEEDDDCCCEEEDDCCCEFDDDDCCFFFFGGGGFFFFFGGGFFFHHGGG,AAABBBCCAAAABBCCAAADBDCCEAADDDDCEAFDDDDGFFFDHHGGFFFHHHGGFFFHHHHH,AAABBCCCAAAAACCCAAAACCCCDAEEEEFFDDDEEFFFDDEEEFFFGGGEEHHFGGGGHHHF,....x....x.............xx............x....x...........x....x....,76,Beginner,True
puzzle_23332_rot90_rot180_flip_v,8,AAABBBCCAACCCCCCAADCCCCEDDDEEEEEFDDEEEEEFFFFGHHHFFFGGHHHFFFGGHHH,AABBBCCCAAAAAACCDAAAAECCDDDDDEEEDDDDDEEFGGGHFFFFGGGHHFFFGGGHHFFF,AAABBCCCAAABBCCCAAAABCCCADDEEEEEDDDEEEEEFFDGGGGEFFGGGGGGFFFHHHGG,AAABCCCCAAABBCCCADBBBCCCEDDFFCGGEDDFFGGGEDDFFHHHDDDFFHHHDDFFFHHH,...x.....x............x...x..........x..x..............x....x...,77,Beginner,True
puzzle_20742_rot90_flip_h_flip_v,8,AAABBCCCAAABBCCCAADBBECCFADBEEECFFDGEEECFFGGGGGCFGGGGGHHFGGGGGHH,AAABBCCCAAABBCCCAADBBECCADDDBECFADDDGEFFAGGGGGFFHHGGGGGFHHGGGGGF,AABBBBBBAACDDBBBCCCDDDBBCCCDDEEECCCCEEEECCCFFFGGCCHHGGGGHHHHHGGG,AABBBBBCAABBBBBCDBBBBBCCDEEEBFCCDEEEGFHCDDEGGFHHDDDGGHHHDDDGGHHH,.x..........x.........x...x..........x.....x...........xx.......,79,Beginner,True
puzzle_56446_rot90_rot180_flip_h,8,AAABBBBCAAAADDDCAAAADDDCEEFAFFDCEEFFFFCCFFFFGGCCFFFHGHHCFFFHHHHH,ABBBBBBBAABBCCCDAAEFFCCDAEEFFCCDAAFFGGGDFFFFFGGGFFFHHGGGFFFHHGGG,AAABBCCCAAABBCCCAAAAACCCDDAACCCEDFFAAGGEDDFAAGGEDDHHGGGEDHHHHHHH,AAAAAAABCDDDAABBCDDEEFBBCDDEEFFBCGGGEEBBGGGEEEEEGGGHHEEEGGGHHEEE,...x....x............x...x.............x..x.........x.........x.,80,Beginner,True
puzzle_17662_rot90_rot180_flip_v,8,AAABBBBBAACCBBDBCCCCEDDBCCCCEDDDCCFFEDDDFFFFDDDDGGGGGHHHGGGGHHHH,AAAAABBBACAADDBBACCEDDDDCCCEDDDDCCCEFFDDCCCCFFFFGGGHHHHHGGGGHHHH,AABCCCDDAABCCCDDAABBCCCDAABBCCCEFAGHHHEEFFGGGGEEFFGGGGGEFFGGGEEE,AAAABBBBAAABBBBBCCCCDDDDCCCEDDFFCCCEFFFFGCCEFFFFGCGGFFHHGGGGGHHH,..x............x....x....x.........x.........x..x.............x.,81,Beginner,True
puzzle_65840_rot90_rot180_flip_h,8,AABBBBBBAAABBBBBAACDDDDEACCCCEEECCCCCEEFGGGHHEFFGGGHHHHFGGGHHHHF,AAABBBBCAAABBBBCAAABBDCCEEEEEDDCFEEEEDDDFFEGGGGDFFFHHHHHFFHHHHHH,AAAABBCCDDABBECCDDBBBECCDDDFFECCDDDFFECCGGGFFFHCGGGFFHHHGGGFHHHH,AAAAAABBAAAAABBBCDDDDEBBCCCEEEEBFCCEEEEEFFCGGHHHFGGGGHHHFGGGGHHH,.x.............x...x.........x....x...........x.....x...x.......,81,Beginner,True
puzzle_89971_rot90_rot180_flip_h,8,AAAABBBCDEEABBFCDEEEBFFCDEEFFFCCDDGGFFFCDDGGHHHCDDGGHHHCDDGHHHHC,AABCCCCDAABBCCCDAABBCCCDAABBEEEDAFFEEEDDAFFFGEEDAFFHGGEDHHHHGGGD,AAAAAAABAAAACCCBDDDDCCCBEDDDFCBBEEEFFGGGEEEFFFGGEEEFHFFGHHHHHHHH,ABBBBCDDABBBCCDDABBBCCDDAEEECCDDAAEEEFFDAEEGFFFDAEGGHFFDAGGGHHHH,x...........x.....x............x.....x...x.........x..........x.,81,Beginner,True
puzzle_19325_rot90_rot180_flip_antidiag,8,AABBBCCCAABBBCCCAABBBDDDAAAEEDDDFFFEEEDDFFFEEEGGFFFGGGGGFFHHGGGG,AAAABBBBAAAABBBBCAAABDDDCEFFFDDDEEFFFDDDEEFFGGHHEEEGGGHHEEEGGGHH,AAAABBCCAAAAACCCAADDDCCCEEDDDCCCEEEDDFFFEEEGGGFFHHHGGGFFHHHGGGFF,AAAABBBBAAAABBBBCCCABBBDCCCEEEFDCCCEEEFFGGHHEEFFGGHHHFFFGGHHHFFF,.....x....x............xx...........x.........x..x.........x....,82,Beginner,True
puzzle_2592_rot90_rot180_rot270,8,ABBBBBCCAAABBBCCAAADDCCCAAAAAAECFGAAAEEEFGGGGEEEFGGGGHEEHHHHHHHE,ABBBCCCCADDDCCCEADDCCCCEADDCCFEEADDCCFEEAAGGCHEEAGGGGHHHGGGGHHHH,ABBBBBBBAABCCCCDAAACCCCDAAAEEECDFAEEEEEEFFFGGEEEFFHHHEEEFFHHHHHE,AAAABBBBAAABBBBCDDAEBBCCDDFEEGGCDDFEEGGCDEEEEGGCDEEEGGGCEEEEHHHC,.x.............x....x.....x..........x.....x....x.............x.,82,Beginner,True
puzzle_3319_rot90_flip_h_flip_antidiag,8,AABBBBCCAAAABBCCAAAADEECFAAADDECFAAADDECFAGAHEECFGGAHHHHFGGHHHHH,ABBCCCCCABBDCCCCADBDCEEFADDDGGEFADDDGGEFDDDDGEEFDDDDHHFFDDHHHHFF,AAAAABBBCCBBBBBBCCCBBBBDEBBBBBBDEEEFFFDDEEGFFGDDEEGGGGHHEEHHHHHH,AAABBBBBAAAAAACCDAAAACCCDAAAAAAEDDFFFEEEDDGFFGEEHHGGGGEEHHHHHHEE,...x.....x............x.x...........x..........x..x..........x..,82,Beginner,True
